,vignette_name,generation_number,response,reflection_score,id
4379,7,5,Try to get another ticket for him,0.9066666666666666,147
4380,8,1,Raise an alarm,0.91,147
4381,8,2,Get out of the water and confirm who he is,0.8633333333333333,147
4382,8,3,Shoo him away,0.8733333333333333,147
4383,8,4,Call out to him to identify himself,0.84,147
4384,8,5,Send one of her child to go identify the stranger,0.81,147
4385,9,1,Continue driving home,0.8833333333333333,147
4386,9,2,Try to send a signal to other drivers to beware,0.9366666666666666,147
4387,9,3,Try to flag him down,0.8566666666666667,147
4388,9,4,Call the police,0.9633333333333334,147
4389,9,5,Accelerate so that he'll leave him behind,0.9166666666666666,147
4390,10,1,Turn her down,0.7633333333333333,147
4391,10,2,Take her to where she's going,0.8933333333333333,147
4392,10,3,Take her but you drop her when you get to where you are going,0.82,147
4393,10,4,Help her find a ride,0.7666666666666667,147
4394,10,5,Ignore her,0.48333333333333334,147
4395,11,1,Look for the owner of the car,0.92,147
4396,11,2,Try to calm the dog down,0.8466666666666667,147
4397,11,3,Try to get one of the windows open,0.8433333333333334,147
4398,11,4,Look for passersby to help,0.9133333333333333,147
4399,11,5,Ignore it and go on her way,0.54,147
4400,12,1,Explain to Airport authorities,0.8633333333333333,147
4401,12,2,Call the person accompanying him and give it to him,0.96,147
4402,12,3,Throw it away,0.81,147
4403,12,4,Keep it somewhere secluded,0.7966666666666666,147
4404,12,5,Give it to a stranger,0.7833333333333333,147
4405,7,1,Go in without him,0.9333333333333333,148
4406,7,2,Give him her ticket,0.3333333333333333,148
4407,7,3,Laugh at his stupidity,0.3333333333333333,148
4408,7,4,Express sadness for him,0.7666666666666667,148
4409,7,5,Buy him a ticket from a scalper,0.7,148
4410,8,1,Ask him who he is,0.7833333333333333,148
4411,8,2,Mind her own business,0.8333333333333334,148
4412,8,3,Yell to the family,0.6666666666666666,148
4413,8,4,Tell him to stop,0.6,148
4414,8,5,Look for a cop,0.6833333333333333,148
4415,9,1,Stay back,0.8,148
4416,9,2,Call cops,0.6666666666666666,148
4417,9,3,Get on a different road,0.7666666666666667,148
4418,9,4,Pass him quickly,0.7666666666666667,148
4419,9,5,Flash high-beams,0.23666666666666666,148
4420,10,1,Tell her No,0.7,148
4421,10,2,Take her as far as his house,0.7,148
4422,10,3,Take her the full distance,0.6666666666666666,148
4423,10,4,Give her cab fair,0.7,148
4424,10,5,Take her to a bus stop,0.7333333333333333,148
4425,11,1,Call the cops,0.5333333333333333,148
4426,11,2,Break a window,0.5,148
4427,11,3,Open a door,0.77,148
4428,11,4,Mind her own business,0.36666666666666664,148
4429,11,5,Quickly find the owner,0.8,148
4430,12,1,Inform security,0.8,148
4431,12,2,Give them the knife,0.8333333333333334,148
4432,12,3,Leave the line and remove the knife,0.75,148
4433,12,4,Hope they don't find it,0.36666666666666664,148
4434,12,5,Leave and go home,0.5633333333333334,148
4435,7,1,Go without him,0.11333333333333333,149
4436,7,2,Ask the venue for help,1.0,149
4437,7,3,Help Ted sneak in,0.05,149
4438,7,4,Offer to buy another ticket,1.0,149
4439,7,5,not attend the concert without ted,0.97,149
4440,8,1,Mind her own bussiness,0.54,149
4441,8,2,Confront the teenager,0.8433333333333334,149
4442,8,3,Flag security,0.93,149
4443,8,4,Call the police,0.68,149
4444,8,5,let the family know ,1.0,149
4445,9,1,Call the police,1.0,149
4446,9,2,Pull over until its safe,1.0,149
4447,9,3,Honk at the driver,0.9433333333333334,149
4448,9,4,follow the driver,0.3566666666666667,149
4449,9,5,pull in front of the driver,0.33666666666666667,149
4450,10,1,Refuse to woman the ride,1.0,149
4451,10,2,Give her a ride,0.8666666666666667,149
4452,10,3,Call an uber for her,0.5766666666666667,149
4453,10,4,offer to take her ask far as she can,1.0,149
4454,10,5,give her money to go away,0.4766666666666667,149
4455,11,1,Break the window,0.8133333333333334,149
4456,11,2,Call the police,1.0,149
4457,11,3,try to find the owner,1.0,149
4458,11,4,get help from other people in the lot,1.0,149
4459,11,5,leave it alone,0.04,149
4460,12,1,He can ship it home,1.0,149
4461,12,2,He can throw it away,0.64,149
4462,12,3,Let the security know he accidentally brought the knife,0.7366666666666667,149
4463,12,4,give it to a friend,0.97,149
4464,12,5,put it in a locker,1.0,149
4465,7,1,forget about the concert,0.3466666666666667,150
4466,7,2,drive back for the ticket,0.44,150
4467,7,3,ask for a refund on the ticket,0.6133333333333333,150
4468,7,4,give ticket away to anotehr friend,0.7533333333333333,150
4469,7,5,try to talk your way in,0.33,150
4470,8,1,ask him to stop,0.73,150
4471,8,2,wait for someone to step in,0.5933333333333334,150
4472,8,3,ask around who he is,0.3333333333333333,150
4473,8,4,call the cops,0.65,150
4474,8,5,move bag away from him,0.5533333333333333,150
4475,9,1,call the cops,0.8066666666666666,150
4476,9,2,pull car over forcefully,0.5066666666666667,150
4477,9,3,ignore it,0.16,150
4478,9,4,drive to protect other cars,0.35,150
4479,9,5,yell at the driver to pull over,0.7,150
4480,10,1,give her money for a taxi,0.55,150
4481,10,2,give her the ride,0.7433333333333333,150
4482,10,3,tell her he can drop her off half way there,0.7033333333333334,150
4483,10,4,tell her yes,0.8466666666666667,150
4484,10,5,tell her that he cant do it now,0.64,150
4485,11,1,yell at someone to help,0.6866666666666666,150
4486,11,2,call the cops,0.76,150
4487,11,3,break window open ,0.38666666666666666,150
4488,11,4,comfort the dog,0.6733333333333333,150
4489,11,5,try and see if any doors are unlocked,0.5366666666666666,150
4490,12,1,call chef to give it back,0.7866666666666666,150
4491,12,2,take it anyway,0.7066666666666667,150
4492,12,3,give it to a friend to hand it back to the chef,0.59,150
4493,12,4,call chef ask if you can borrow it,0.6766666666666666,150
4494,12,5,ignore it till you get back,0.44333333333333336,150
4495,7,1,angry,0.93,151
4496,7,2,sad,0.9733333333333334,151
4497,7,3,anxiety,0.9633333333333334,151
4498,7,4,feel,0.9566666666666667,151
4499,7,5,crying,0.9666666666666667,151
4500,8,1,angry,0.9166666666666666,151
4501,8,3,shouk,0.95,151
4502,8,4,definite,0.9633333333333334,151
4503,8,5,escape,0.9633333333333334,151
4504,9,1,horn,0.95,151
4505,9,2,warn,0.97,151
4506,9,3,advise,0.97,151
4507,9,4,over tack,0.96,151
4508,9,5,definite,0.9666666666666667,151
4509,10,1,nervous,0.9466666666666667,151
4510,10,2,preplane,0.9333333333333333,151
4511,10,3,slow drive,0.9533333333333334,151
4512,10,4,help ,0.97,151
4513,10,5,worry,0.9566666666666667,151
4514,11,1,give foods,0.95,151
4515,11,2,give water,0.9666666666666667,151
4516,11,3,she is pick a dog ,0.9433333333333334,151
4517,11,4,she is pity,0.9733333333333334,151
4518,11,5,anxiety,0.9733333333333334,151
4519,12,1,panic,0.9466666666666667,151
4520,12,2,nervous,0.9666666666666667,151
4521,12,3,horry,0.9566666666666667,151
4522,12,4,disposed,0.9566666666666667,151
4523,12,5,confused,0.97,151
4524,7,1,sneak in,0.6133333333333333,152
4525,7,2,buy a new ticket,0.84,152
4526,7,3,go get his ticket,0.7966666666666666,152
4527,7,4,steal a ticket,0.06,152
4528,7,5,not go to the concert,1.0,152
4529,8,1,politely explain to his parents whats happening,1.0,152
4530,8,2,ignore it,0.5966666666666667,152
4531,8,3,guard her own stuff better,1.0,152
4532,8,4,pick up and leave,0.6533333333333333,152
4533,8,5,ask around if anybody knows the kid,0.52,152
4534,9,1,pull onto the side of the road ,0.9466666666666667,152
4535,9,2,stop his car in a safe location,1.0,152
4536,9,3,call 911,0.8666666666666667,152
4537,9,4,flash his brights,0.8366666666666667,152
4538,9,5,make sure his seat belt is on,1.0,152
4539,10,1,tell her no,0.7633333333333333,152
4540,10,2,drive her for free,0.8866666666666667,152
4541,10,3,drive her for a fee,0.91,152
4542,10,4,call the police ,0.12333333333333334,152
4543,10,5,let her use your phone for a ride,1.0,152
4544,11,1,call the cop,1.0,152
4545,11,2,break a window,0.91,152
4546,11,3,ignore the dog,0.03,152
4547,11,4,go to the store and page the owner,0.5933333333333334,152
4548,11,5,tell others in the parking lot,0.6766666666666666,152
4549,12,1,leave the line and put his knife in the car,1.0,152
4550,12,2,tell security about it,0.8266666666666667,152
4551,12,3,turn the knife over for condiscation,0.5,152
4552,12,4,hide it in something on the street,0.09666666666666666,152
4553,12,5,give it to somebody to hold,0.11666666666666667,152
4554,7,1,Forget,1.0,153
4555,7,2,Friend,1.0,153
4556,7,3,missing,1.0,153
4557,7,4,ticket,1.0,153
4558,7,5,approach,1.0,153
4559,8,1,family,0.9966666666666667,153
4560,8,2,children,0.9833333333333333,153
4561,8,3,playing,0.9766666666666667,153
4562,8,4,beach,1.0,153
4563,8,5,teenager,0.96,153
4564,9,1,road,0.9966666666666667,153
4565,9,2,driver,0.9766666666666667,153
4566,9,3,car,0.9666666666666667,153
4567,9,4,drifting,0.9666666666666667,153
4568,9,5,lanes,0.95,153
4569,10,1,work from home,1.0,153
4570,10,2,approach,1.0,153
4571,10,3,ride,1.0,153
4572,10,4,plan,1.0,153
4573,10,5,direction,0.9933333333333333,153
4574,11,1,parking,0.94,153
4575,11,2,summer day,0.99,153
4576,11,3,windows,0.97,153
4577,11,4,dog,0.96,153
4578,11,5,tired,0.9866666666666667,153
4579,12,1,Food festival,1.0,153
4580,12,2,airport,1.0,153
4581,12,3,realize,1.0,153
4582,12,4,favorite,1.0,153
4583,12,5,knife,1.0,153
4584,7,1,buy another ticket,0.88,154
4585,7,2,go home,0.8766666666666667,154
4586,7,3,wait until it starts and slip in,0.36666666666666664,154
4587,7,4,take a ticket from someone,0.06333333333333334,154
4588,7,5,cry,0.42,154
4589,8,1,ask him if he is part of the family,0.9166666666666666,154
4590,8,2,call the family in from the water,0.92,154
4591,8,3,call the security guard,0.8833333333333333,154
4592,8,4,ignore it,0.2733333333333333,154
4593,8,5,get  a good description of the person,0.91,154
4594,9,1,call 911,1.0,154
4595,9,2,stay a safe distance behind,0.9733333333333334,154
4596,9,3,blow your horn,0.9066666666666666,154
4597,9,4,run him off the road,0.63,154
4598,9,5,report the license number,1.0,154
4599,10,1,take her where she wants to go,0.5666666666666667,154
4600,10,2,refuse to take her anywhere,0.33666666666666667,154
4601,10,3,take her as far as he is going,0.78,154
4602,10,4,give her money for a bus,0.6366666666666667,154
4603,10,5,take her home with him,0.36333333333333334,154
4604,11,1,break the window,0.95,154
4605,11,2,call security,0.9566666666666667,154
4606,11,3,call 911,0.97,154
4607,11,4,stay there till help arrives,0.98,154
4608,11,5,report thgese people to animal cruelty,0.98,154
4609,12,1,leave the knife there,0.86,154
4610,12,2,try to get through with it,0.33,154
4611,12,3,explain the situation,0.87,154
4612,12,4,don't get on the plane,0.92,154
4613,12,5,get a loxker for the knife,0.8433333333333334,154
4614,7,1,Leave with Ted and go do something else,0.8233333333333334,155
4615,7,2,Ask Ted to wait for you to come out,0.83,155
4616,7,3,See if Ted can sneak in to the concert,0.2833333333333333,155
4617,7,4,Call Ted's home and have the ticket brought,0.7033333333333334,155
4618,7,5,Buy a scalped ticket for him,0.38,155
4619,8,1,Watch the teenager carefully and see if they take something,0.9166666666666666,155
4620,8,2,Call out and ask if that is their bag,0.65,155
4621,8,3,Go tell the other family that someone is in their bag,0.65,155
4622,8,4,Inform the lifeguards,0.68,155
4623,8,5,Ignore the situation entirely,0.30333333333333334,155
4624,9,1,Stay far behind the other car,0.9133333333333333,155
4625,9,2,"Take down the license plate number, just in case",0.7433333333333333,155
4626,9,3,Call the police,0.6833333333333333,155
4627,9,4,Wait for an opportune moment and speed ahead,0.07666666666666666,155
4628,9,5,"Get off at the next exit, or wait for the other driver to go on ahead",0.7166666666666667,155
4629,10,1,Agree to give her a ride,0.43333333333333335,155
4630,10,2,Refuse her request outright,0.7133333333333334,155
4631,10,3,Ask for more information about her trip's purpose,0.6133333333333333,155
4632,10,4,Ignore her and leave,0.3466666666666667,155
4633,10,5,Make up an excuse,0.6766666666666666,155
4634,11,1,Break the glass immediately,0.41,155
4635,11,2,Inform the mall security,0.7833333333333333,155
4636,11,3,See if the door is unlocked and roll down the window,0.8233333333333334,155
4637,11,4,Call the police,0.89,155
4638,11,5,Ignore it and walk away,0.06666666666666667,155
4639,12,1,Rent a locker and store it there,0.9233333333333333,155
4640,12,2,Throw it away,0.6033333333333334,155
4641,12,3,Call a friend to pick it up,0.8833333333333333,155
4642,12,4,Sell it to a stranger,0.52,155
4643,12,5,Try to sneak it through security,0.05333333333333334,155
4644,7,1,Ted returns back to his house to get the tickets,0.27666666666666667,156
4645,7,2,Buy tickets at the door,0.5133333333333333,156
4646,7,3,They go without him and tell him how it was afterwards,0.13333333333333333,156
4647,7,4,They don't go at all ,0.18,156
4648,7,5,They joke Ted for forgetting his ticket,0.09666666666666666,156
4649,8,1,Watch him closely,0.6733333333333333,156
4650,8,2,Flirt with him and distract him away from the items,0.17,156
4651,8,3,Ignore it,1.0,156
4652,8,4,Report it,0.76,156
4653,8,5,Let the family know,0.38333333333333336,156
4654,9,1,Go around the car,1.0,156
4655,9,2,Call the police and report him,0.3233333333333333,156
4656,9,3,Curse him out,0.2966666666666667,156
4657,9,4,Drive up to him and look at him to confirm his suspicions,0.11333333333333333,156
4658,9,5,Just ignore him,1.0,156
4659,10,1,Let the lady ride with him,0.38666666666666666,156
4660,10,2,Cameron could tell her no,0.75,156
4661,10,3,Cameron could give her some money for a taxi,0.49666666666666665,156
4662,10,4,Camerron could call a taxi for her,0.45666666666666667,156
4663,10,5,Drop her off close but not quite to the city,0.4066666666666667,156
4664,11,1,Break the window and let the dog run free,0.3466666666666667,156
4665,11,2,Report it,0.74,156
4666,11,3,Ignore it,0.5866666666666667,156
4667,11,4,Give the dog some water,0.13666666666666666,156
