"id","context","answer","Probability","Morality","Normality","response"
205,11,2,80,100,80,"Check to see if any of the car doors are unlocked"
205,11,3,20,100,50,"Look for the owner"
205,11,4,5,50,5,"Break a window"
205,11,5,30,5,90,"Do nothing and leave"
205,12,1,10,90,50,"Call a friend to come get the knife"
205,12,2,95,95,95,"Explain the situation to TSA and attempt to check the knife"
205,12,3,5,0,0,"Throw the knife in the garbage"
205,12,4,20,100,30,"Walk out of security and secure the knife in a coin operated locker until he returns"
205,12,5,60,0,50,"Do nothing and see if security notices the knife"
206,7,1,20,20,20,"Drop Ted at the gate and go to concert alone."
206,7,2,80,100,70,"Ask Ted to call a friend to bring the ticket."
206,7,3,50,100,90,"Take Ted home to get the ticket."
206,7,4,100,100,100,"Skip the concert and do something else."
206,7,5,80,100,81,"Sell Darya's ticket at the gate to another customer."
206,8,1,90,100,100,"Inform an adult member of the family."
206,8,2,90,10,90,"Do nothing."
206,8,3,65,100,80,"Approach the person and ask them what they are doing."
206,8,4,10,50,10,"Call out for help."
206,8,5,60,80,66,"Ask someone nearby if they recognize that person as part of the family,"
206,9,1,30,100,70,"Call the police to report the concern."
206,9,2,100,50,90,"Ignore it and just keep driving."
206,9,3,60,50,61,"Pull over so the bad driver is not near Eamon to reduce risk."
206,9,4,30,65,30,"Take the plate number and report the incident later."
206,9,5,10,10,50,"Follow the driver to see if the driving behavior improves later."
206,10,1,50,20,75,"Just say ""no""."
206,10,2,25,25,66,"Tell the woman he can only go as far as his turn off to his home."
206,10,3,10,100,25,"Take her all the way to her destination."
206,10,4,25,100,25,"Offer to call her a cab and pay for it."
206,10,5,50,100,50,"Give her information about possible public transportation and/or offer to pay for it."
206,11,1,81,100,100,"Call the police."
206,11,2,75,100,100,"Call the humane society."
206,11,3,10,50,10,"Break the window of the car."
206,11,4,50,0,10,"Do nothing."
206,11,5,9,10,10,"Find a blanket or something to shade the car."
206,12,1,90,100,100,"Have his luggage checked at the baggage counter."
206,12,2,90,100,100,"Report that he has a knife."
206,12,3,70,100,100,"Turn the knife in at security."
206,12,4,50,10,10,"Go through security and see what happens."
206,12,5,50,50,50,"Discard the knife in a nearby garbage can."
207,7,1,90,100,100,"Call the venue to see if tickets can be bought at the door. "
207,7,2,49,100,80,"Turn around to retrieve the ticket "
207,7,3,30,15,5,"Continue to the concert and leave Ted to fate if he has to stay outside the concert. "
207,7,4,1,0,0,"Kick ted out of the car immediately. "
207,7,5,10,100,20,"Offer ted her own ticket and wait outside the venue if no other tickets are available. "
207,8,1,60,100,90,"Casually ask the teen if they are with the family so that the teen will know they are being watched. "
207,8,2,95,100,100,"Take pictures of the teen doing this. "
207,8,3,50,90,95,"Alert the family. "
207,8,4,30,3,60,"Do nothing. "
207,8,5,10,10,20,"Start loudly exclaiming that there are thieves on the beach. "
207,9,1,40,100,80,"Call 911"
207,9,2,10,100,85,"Quickly get the plate # and the make/model/color. "
207,9,3,80,100,90,"Slow down so that you are not close to the vehicle. "
207,9,4,85,100,100,"At a distance, follow behind and watch what the vehicle does in case there is an accident."
207,9,5,90,100,100,"Call someone you know after you get off the phone with PD/SD dispatcher. "
207,10,1,80,15,80,"Tell her he cannot assist her"
207,10,2,30,100,70,"Call and pay for an uber driver"
207,10,3,30,95,80,"Suggest she go to a bus stop/station and give her some money. "
207,10,4,30,95,40,"Drive her the full distance."
207,10,5,40,70,30,"Drive her closer to her destination but no further than he planned to go. "
207,11,1,30,100,100,"Alert mall security so they can make an intercom announcement. "
207,11,2,25,100,50,"Call 911"
207,11,3,10,100,50,"Call animal shelter"
207,11,4,30,100,95,"Write down tag/make/model"
207,11,5,30,100,95,"Ask who the vehicle belongs to call additional attention and possibly find the owner to get the dog out fast. "
207,12,1,95,100,100,"Step out of the security line. "
207,12,2,60,100,95,"Call someone he knows to come get it very quickly. "
207,12,3,20,20,1,"Do nothing. "
207,12,4,15,15,1,"Try to plan what to say to security to get out of any trouble. "
207,12,5,20,1,1,"Throw it in the garbage can. "
208,7,1,88,87,86,"pay for the ticket online"
208,7,2,87,86,91,"go back"
208,7,3,86,83,88,"pay with cash"
208,7,4,82,88,85,"ask for help from friends "
208,7,5,84,86,87,"let it go"
208,8,1,84,83,81,"approach the kid first "
208,8,2,77,87,82,"talk to him"
208,8,3,82,81,85,"question him on what he is doing"
208,8,4,84,83,83,"found anybody related to him"
208,8,5,83,87,86,"advice him"
208,9,1,73,82,74,"try stopping him "
208,9,2,73,80,85,"call in officers if close "
208,9,3,76,77,78,"take care "
208,9,4,89,82,89,"try to avoid him"
208,9,5,80,77,83,"slow down completely until further if possible"
208,10,1,76,86,83,"help the woman "
208,10,2,86,80,87,"be generous "
208,10,3,82,86,85,"be sincere "
208,10,4,83,85,90,"tell if he will or not "
208,10,5,85,84,91,"decide what to do"
208,11,1,81,73,82,"try find the owner "
208,11,2,82,85,85,"find the supervisors of the parking lot"
208,11,3,77,86,81,"find a security officer "
208,11,4,84,84,79,"try to alarm the owner by the car alarm "
208,11,5,84,91,86,"tell somebody responsible "
208,12,1,64,81,77,"explain himself well"
208,12,2,50,58,63,"Ask for the best way to go through "
208,12,3,83,85,81,"Not look suspicious "
208,12,4,84,78,81,"Make the responsible people know what he has "
208,12,5,81,85,86,"surrender"
209,13,1,50,91,74,"call the taxi company"
209,13,2,99,91,93,"tell his sister"
209,13,3,26,17,25,"go buy a new ring"
209,13,4,96,23,43,"borrow a ring"
209,13,5,18,7,8,"postpone"
209,14,1,90,92,94,"move to a bigger apartment"
209,14,2,95,95,95,"move in with his dad"
209,14,3,98,97,96,"regularly check in"
209,14,4,96,95,96,"sleep on the couch"
209,14,5,71,59,71,"get a second job "
209,15,1,100,100,100,"ration food"
209,15,2,100,100,100,"fish"
209,15,3,29,12,7,"push people overboard"
209,15,4,60,60,53,"not give food to fat people"
209,15,5,73,52,85,"not eat"
209,16,1,100,100,100,"go for help"
209,16,2,100,99,100,"chip away at the rock"
209,16,3,73,85,89,"start a signal fire"
209,16,4,0,0,0,"finish the hike"
209,16,5,19,57,0,"cut off his arm"
209,17,1,100,100,100,"keep calling"
209,17,2,100,100,100,"call another employee "
209,17,3,100,100,100,"reschedule appointment"
209,17,4,77,69,45,"close store"
209,17,5,0,0,0,"leave store empty"
209,18,1,89,77,79,"finish the race"
209,18,2,100,100,100,"call for help"
209,18,3,81,90,86,"stop and help"
209,18,4,0,0,0,"shoot competetor"
209,18,5,62,29,40,"pretend she didn't see it"
210,13,1,27,40,5,"pass out from panic"
210,13,2,0,0,0,"punch the bride and run as a distraction"
210,13,3,100,44,100,"explain himself"
210,13,4,100,52,100,"call the cab company"
210,13,5,0,0,0,"hand over cash instead to replace the ring"
210,14,1,0,0,0,"kill his father"
210,14,2,0,0,0,"leave his father at a fire station"
210,14,3,0,0,16,"let his father be homeless"
210,14,4,60,100,83,"give his father his bedroom and sleep on the floor"
210,14,5,0,0,0,"sedate his father and keep him in a closet"
210,15,1,100,100,100,"ration food"
210,15,2,100,100,100,"start collecting fish"
210,15,3,16,0,16,"set some people adrift on a raft"
210,15,4,0,0,3,"kill and eat people"
210,15,5,0,0,0,"kill people so there are less people to feed"
210,16,1,0,0,40,"leave him"
210,16,2,5,9,6,"cut off his arm"
210,16,3,100,100,100,"go get water"
210,16,4,100,100,100,"go get help"
210,16,5,0,0,0,"jump off the cliff"
210,17,1,100,58,100,"call his boss again"
210,17,2,100,100,100,"call somebody else to cover for him"
210,17,3,100,100,100,"stay at the store"
210,17,4,100,46,100,"leave the store unattended"
210,17,5,100,100,100,"close the store"
210,18,1,0,0,20,"leave the person"
210,18,2,74,100,79,"stop and all for help"
210,18,3,60,100,82,"load the person on her sled and take them with her"
210,18,4,0,0,0,"kill the person"
210,18,5,4,4,21,"leave a sign so the next person finds them"
211,13,1,100,100,100,"Call the taxi"
211,13,2,100,100,100,"run after the taxi"
211,13,3,100,100,100,"tell his sister"
211,13,4,100,100,100,"get help to find the ring"
211,13,5,62,91,63,"cry"
211,14,1,100,100,100,"Call for help"
211,14,2,100,100,100,"look into other options"
211,14,3,100,100,100,"sign up for help"
211,14,4,100,100,100,"look on the internet for help"
211,14,5,100,67,90,"put his dad in a nursing home"
211,15,1,100,100,100,"Ration out food"
211,15,2,65,100,100,"Appoint some leaders"
211,15,3,100,100,100,"Try to get help faster."
211,15,4,100,100,100,"Calm people down"
211,15,5,100,100,100,"Have everyone work together. "
211,16,1,100,100,100,"Give him shade and run for help"
211,16,2,81,73,84,"stay with him in hopes that someone comes by"
211,16,3,100,100,100,"walk until she gets a cell phone signal"
211,16,4,0,0,0,"Leave him there"
211,16,5,84,90,100,"continue to try to get him out. "
211,17,1,100,100,100,"Call another worker"
211,17,2,100,74,72,"stay at work"
211,17,3,100,100,100,"call the court to reschedule"
211,17,4,58,70,56,"close the store and leave"
211,17,5,100,100,100,"call his boss again"
211,18,1,100,100,100,"Call 911"
211,18,2,100,100,100,"call for help"
211,18,3,100,100,100,"check the pulse of the person"
211,18,4,100,100,100,"give first aid"
211,18,5,50,80,84,"panic"
212,13,1,92,92,91,"Tell the groom about the problem"
212,13,2,59,57,50,"Borrow a ring from someone else"
212,13,3,39,59,40,"delay the ceremony to go find the taxi"
212,13,4,91,88,82,"Tell his sister about the problem"
212,13,5,50,80,49,"announce to everyone he made a mistake"
212,14,1,30,17,49,"Just leave his father alone to figure it out"
212,14,2,40,71,43,"Take a loan to help his father"
212,14,3,50,80,63,"Let his father move in with him"
212,14,4,81,82,81,"Ask family to help out"
212,14,5,20,21,37,"Ignore his father"
212,15,1,91,100,92,"Maintain a calm atmosphere"
212,15,2,90,95,95,"Ration the remaining supplies"
212,15,3,69,93,70,"Radio for a more immediate rescue"
212,15,4,50,83,51,"Try to fix the boat"
212,15,5,39,82,45,"Manually paddle/move the boat"
212,16,1,82,96,83,"Find a freshwater river/lake"
212,16,2,72,90,86,"Start a fire to try to signal a rescue"
212,16,3,97,97,96,"Go look for help"
212,16,4,96,96,93,"Continue to try to dislodge the arm"
212,16,5,51,70,71,"Take a break to not exert all her energy"
212,17,1,70,90,77,"Close the store and leave a note on the door"
212,17,2,71,81,82,"Wait for the boss to arrive"
212,17,3,50,72,81,"Call the court and ask for a extension"
212,17,4,92,53,74,"Just leave"
212,17,5,40,33,52,"Skip the court appointment"
212,18,1,93,93,92,"Stop and help out"
212,18,2,59,32,49,"Continue on "
212,18,3,88,88,88,"Stop and radio in the crash"
212,18,4,76,82,71,"Put the person in her sled and take her to help"
212,18,5,71,82,72,"Flag down other racers to help out"
213,13,1,100,100,100,"He could call the taxi company"
213,13,2,91,92,92,"He could sneak out of the ceremony and try to locate the taxi"
213,13,3,76,82,75,"He could borrow a temporary ring from someone at the ceremony"
213,13,4,76,83,78,"He could let her use his own ring"
213,13,5,100,100,100,"He could admit what has happened and hop for the best"
213,14,1,100,100,100,"Andy could move in with his father"
213,14,2,82,82,83,"Andy could find a bigger apartment for the two of them"
213,14,3,71,71,71,"Andy could ask his father to loan him some money so he can get them a nicer place together"
213,14,4,86,87,87,"Andy could let his father move in with him and deal with the cramped conditions"
213,14,5,92,93,93,"Andy could ask the state for help"
213,15,1,100,100,100,"He could ration the food amongst the passengers"
213,15,2,100,100,100,"He could try to fix the engine"
213,15,3,100,100,100,"He could reassure the passengers that help is on the way"
213,15,4,75,69,65,"He could ask his crew to start dumping heavy items that they don't need in case the ship starts to sink"
213,15,5,100,100,100,"He could make sure that the lifeboats are in working order"
213,16,1,100,83,83,"Eva could leave Todd and search for help"
213,16,2,100,100,100,"Eva could go to an area where she can get 911 service"
213,16,3,1,1,1,"Eva could leave Todd in the crevice and save herself"
213,16,4,100,100,100,"Eva could try to shield them from the sun with items of clothing"
213,16,5,100,100,100,"Eva could try and find water somewhere"
213,17,1,76,81,76,"He could close the store and go to court"
213,17,2,100,100,100,"He could call a co-worker to come and take over"
213,17,3,77,77,75,"He could leave and hope that his boss shows up"
213,17,4,71,71,65,"He could stay at work"
213,17,5,100,100,100,"He could keep calling his boss until he answers"
213,18,1,100,100,100,"She could contact someone to come and help"
213,18,2,100,100,100,"She could try and wake him up"
213,18,3,100,100,100,"She could go and find help"
213,18,4,1,1,1,"She could leave him there because she wants to come in first"
213,18,5,100,100,100,"She could start shouting and screaming for someone to help them"
214,13,1,5,20,0,"Pretend to faint"
214,13,2,100,100,100,"Admit he lost it"
214,13,3,59,10,30,"Lie"
214,13,4,0,0,0,"Run out and never go back"
214,13,5,40,5,5,"Act confused"
214,14,1,70,100,75,"Get a new Apartment"
214,14,2,5,5,10,"Do nothing"
214,14,3,100,100,80,"Move his father in"
214,14,4,70,60,55,"Call the state"
214,14,5,71,100,20,"Pay for his dads bills"
214,15,1,100,100,100,"Be honest"
214,15,2,65,100,90,"Work as a democracy - worth with everyone to find a solution"
214,15,3,100,100,100,"Come up with a plan to ration the supplies"
214,15,4,50,50,70,"Control the supplies yourself"
214,15,5,100,100,100,"Work with your crew to figure it out"
214,16,1,60,100,50,"Stay with Todd"
214,16,2,100,100,100,"Go get help"
214,16,3,10,5,5,"Leave Todd and do nothing"
214,16,4,100,100,100,"Keep trying new spots to call"
214,16,5,90,100,100,"Keep trying to remove Todd"
214,17,1,100,100,100,"Call boss"
214,17,2,100,100,100,"Call someone else to cover shift"
214,17,3,100,100,100,"Call the court "
